2024-04-05 17:23:08,364 INFO    StreamThr :41839 [internal.py:wandb_internal():86] W&B internal server running at pid: 41839, started at: 2024-04-05 17:23:08.363568
2024-04-05 17:23:38,479 DEBUG   HandlerThread:41839 [handler.py:handle_request():146] handle_request: status_report
2024-04-05 17:23:38,485 DEBUG   SenderThread:41839 [sender.py:send_request():406] send_request: status_report
2024-04-05 17:23:40,707 DEBUG   HandlerThread:41839 [handler.py:handle_request():146] handle_request: partial_history
2024-04-05 17:23:43,504 DEBUG   HandlerThread:41839 [handler.py:handle_request():146] handle_request: status_report
2024-04-05 17:23:43,505 DEBUG   SenderThread:41839 [sender.py:send_request():406] send_request: status_report
2024-04-05 17:23:48,520 DEBUG   HandlerThread:41839 [handler.py:handle_request():146] handle_request: status_report
2024-04-05 17:23:48,521 DEBUG   SenderThread:41839 [sender.py:send_request():406] send_request: status_report
2024-04-05 17:23:53,538 DEBUG   HandlerThread:41839 [handler.py:handle_request():146] handle_request: status_report
2024-04-05 17:23:53,538 DEBUG   SenderThread:41839 [sender.py:send_request():406] send_request: status_report
2024-04-05 17:23:58,564 DEBUG   HandlerThread:41839 [handler.py:handle_request():146] handle_request: status_report
2024-04-05 17:23:58,565 DEBUG   SenderThread:41839 [sender.py:send_request():406] send_request: status_report
2024-04-05 17:24:03,585 DEBUG   HandlerThread:41839 [handler.py:handle_request():146] handle_request: status_report
2024-04-05 17:24:03,585 DEBUG   SenderThread:41839 [sender.py:send_request():406] send_request: status_report
2024-04-05 17:24:08,472 DEBUG   SystemMonitor:41839 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-04-05 17:24:08,613 DEBUG   HandlerThread:41839 [handler.py:handle_request():146] handle_request: status_report
2024-04-05 17:24:08,617 DEBUG   SenderThread:41839 [sender.py:send_request():406] send_request: status_report
2024-04-05 17:24:09,076 DEBUG   HandlerThread:41839 [handler.py:handle_request():146] handle_request: partial_history
2024-04-05 17:24:13,629 DEBUG   HandlerThread:41839 [handler.py:handle_request():146] handle_request: status_report
2024-04-05 17:24:13,630 DEBUG   SenderThread:41839 [sender.py:send_request():406] send_request: status_report
2024-04-05 17:24:18,648 DEBUG   HandlerThread:41839 [handler.py:handle_request():146] handle_request: status_report
2024-04-05 17:24:18,649 DEBUG   SenderThread:41839 [sender.py:send_request():406] send_request: status_report
2024-04-05 17:24:23,667 DEBUG   HandlerThread:41839 [handler.py:handle_request():146] handle_request: status_report
2024-04-05 17:24:23,667 DEBUG   SenderThread:41839 [sender.py:send_request():406] send_request: status_report
